"date","state","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","abb"
2021-03-25,"Hawaii",29.02,17.15,"HI"
2021-03-26,"Hawaii",29.72,17.68,"HI"
2021-03-27,"Hawaii",29.79,17.72,"HI"
2021-03-28,"Hawaii",29.83,17.77,"HI"
2021-03-29,"Hawaii",31.02,18.33,"HI"
2021-03-30,"Hawaii",31.37,18.51,"HI"
2021-03-31,"Hawaii",31.82,18.96,"HI"
2021-04-01,"Hawaii",32.18,19.51,"HI"
2021-04-02,"Hawaii",32.62,20.11,"HI"
2021-04-03,"Hawaii",32.99,20.49,"HI"
2021-04-04,"Hawaii",33.63,20.95,"HI"
2021-04-05,"Hawaii",33.9,21.12,"HI"
2021-04-06,"Hawaii",34.16,21.43,"HI"
2021-04-07,"Hawaii",34.63,22,"HI"
2021-04-08,"Hawaii",35.01,22.75,"HI"
2021-04-09,"Hawaii",35.49,23.6,"HI"
2021-04-10,"Hawaii",35.55,23.66,"HI"
2021-04-11,"Hawaii",36.03,24.4,"HI"
2021-04-12,"Hawaii",36.65,25.21,"HI"
2021-01-12,"Idaho",1.76,0.24,"ID"
2021-01-13,"Idaho",1.86,0.32,"ID"
2021-01-14,"Idaho",1.97,NA,"ID"
2021-01-15,"Idaho",2.11,0.49,"ID"
2021-01-16,"Idaho",NA,NA,"ID"
2021-01-17,"Idaho",NA,NA,"ID"
2021-01-18,"Idaho",NA,NA,"ID"
2021-01-19,"Idaho",3,0.57,"ID"
2021-01-20,"Idaho",3.26,0.6,"ID"
2021-01-21,"Idaho",3.42,0.66,"ID"
2021-01-22,"Idaho",3.6,0.73,"ID"
2021-01-23,"Idaho",3.82,0.77,"ID"
2021-01-24,"Idaho",4.05,0.79,"ID"
2021-01-25,"Idaho",4.26,0.81,"ID"
2021-01-26,"Idaho",4.39,0.82,"ID"
2021-01-27,"Idaho",4.52,0.86,"ID"
2021-01-28,"Idaho",4.78,0.94,"ID"
2021-01-29,"Idaho",4.98,1.06,"ID"
2021-01-30,"Idaho",5.24,1.13,"ID"
2021-01-31,"Idaho",5.5,1.21,"ID"
2021-02-01,"Idaho",5.65,1.26,"ID"
2021-02-02,"Idaho",5.76,1.27,"ID"
2021-02-03,"Idaho",6,1.35,"ID"
2021-02-04,"Idaho",6.33,1.47,"ID"
2021-02-05,"Idaho",6.72,1.62,"ID"
2021-02-06,"Idaho",7.49,1.79,"ID"
2021-02-07,"Idaho",7.89,1.92,"ID"
2021-02-08,"Idaho",8.35,2.01,"ID"
2021-02-09,"Idaho",8.47,2.07,"ID"
2021-02-10,"Idaho",8.69,2.22,"ID"
2021-02-11,"Idaho",8.94,2.42,"ID"
2021-02-12,"Idaho",8.94,2.42,"ID"
2021-02-13,"Idaho",9.17,2.6,"ID"
2021-02-14,"Idaho",9.76,3.17,"ID"
2021-02-15,"Idaho",NA,NA,"ID"
2021-02-16,"Idaho",10.5,3.62,"ID"
2021-02-17,"Idaho",10.69,3.79,"ID"
2021-02-18,"Idaho",10.95,4,"ID"
2021-02-19,"Idaho",11.84,4.56,"ID"
2021-02-20,"Idaho",12.1,4.79,"ID"
2021-02-21,"Idaho",12.44,5.16,"ID"
2021-02-22,"Idaho",12.9,5.53,"ID"
2021-02-23,"Idaho",13.02,5.65,"ID"
2021-02-24,"Idaho",13.15,5.86,"ID"
2021-02-25,"Idaho",13.38,6.21,"ID"
2021-02-26,"Idaho",13.64,6.51,"ID"
2021-02-27,"Idaho",13.99,6.8,"ID"
2021-02-28,"Idaho",14.37,7.17,"ID"
2021-03-01,"Idaho",14.74,7.46,"ID"
2021-03-02,"Idaho",14.9,7.61,"ID"
2021-03-03,"Idaho",15.15,7.87,"ID"
2021-03-04,"Idaho",15.39,8.14,"ID"
2021-03-05,"Idaho",15.81,8.52,"ID"
2021-03-06,"Idaho",16.23,8.93,"ID"
2021-03-07,"Idaho",16.59,9.33,"ID"
2021-03-08,"Idaho",16.82,9.76,"ID"
2021-03-09,"Idaho",17.01,9.98,"ID"
2021-03-10,"Idaho",17.29,10.2,"ID"
2021-03-11,"Idaho",17.63,10.48,"ID"
2021-03-12,"Idaho",18.14,10.83,"ID"
2021-03-13,"Idaho",18.59,11.19,"ID"
2021-03-14,"Idaho",19.05,11.56,"ID"
2021-03-15,"Idaho",19.31,11.87,"ID"
2021-03-16,"Idaho",19.51,12.04,"ID"
2021-03-17,"Idaho",19.53,12.07,"ID"
2021-03-18,"Idaho",20.13,12.57,"ID"
2021-03-19,"Idaho",20.7,12.94,"ID"
2021-03-20,"Idaho",21.41,13.38,"ID"
2021-03-21,"Idaho",22.07,13.71,"ID"
2021-03-22,"Idaho",22.4,14,"ID"
2021-03-23,"Idaho",22.6,14.21,"ID"
2021-03-24,"Idaho",22.93,14.42,"ID"
2021-03-25,"Idaho",23.4,14.66,"ID"
2021-03-26,"Idaho",23.97,14.99,"ID"
2021-03-27,"Idaho",24.57,15.34,"ID"
2021-03-28,"Idaho",25.09,15.79,"ID"
2021-03-29,"Idaho",25.34,16.05,"ID"
2021-03-30,"Idaho",25.43,16.19,"ID"
2021-03-31,"Idaho",25.78,16.46,"ID"
2021-04-01,"Idaho",26.25,16.8,"ID"
2021-04-02,"Idaho",26.73,17.21,"ID"
2021-04-03,"Idaho",27.3,17.63,"ID"
2021-04-04,"Idaho",27.94,18.02,"ID"
2021-04-05,"Idaho",28.25,18.29,"ID"
2021-04-06,"Idaho",28.29,18.37,"ID"
2021-04-07,"Idaho",28.64,18.79,"ID"
2021-04-08,"Idaho",28.98,19.21,"ID"
2021-04-09,"Idaho",29.57,19.71,"ID"
2021-04-10,"Idaho",30.07,20.26,"ID"
2021-04-11,"Idaho",30.68,20.88,"ID"
2021-04-12,"Idaho",30.99,21.25,"ID"
2021-01-12,"Illinois",2.24,0.5,"IL"
2021-01-13,"Illinois",2.3,0.59,"IL"
2021-01-14,"Illinois",2.5,NA,"IL"
2021-01-15,"Illinois",2.7,0.72,"IL"
2021-01-16,"Illinois",NA,NA,"IL"
2021-01-17,"Illinois",NA,NA,"IL"
2021-01-18,"Illinois",NA,NA,"IL"
2021-01-19,"Illinois",3.27,0.82,"IL"
2021-01-20,"Illinois",3.36,0.85,"IL"
2021-01-21,"Illinois",3.57,0.88,"IL"
2021-01-22,"Illinois",3.79,0.95,"IL"
2021-01-23,"Illinois",4.09,1.02,"IL"
2021-01-24,"Illinois",4.39,1.07,"IL"
2021-01-25,"Illinois",4.56,1.08,"IL"
2021-01-26,"Illinois",4.66,1.11,"IL"
2021-01-27,"Illinois",4.82,1.17,"IL"
2021-01-28,"Illinois",5.08,1.28,"IL"
2021-01-29,"Illinois",5.41,1.43,"IL"
2021-01-30,"Illinois",5.78,1.56,"IL"
2021-01-31,"Illinois",6.17,1.67,"IL"
2021-02-01,"Illinois",6.45,1.73,"IL"
2021-02-02,"Illinois",6.56,1.76,"IL"
2021-02-03,"Illinois",6.78,1.82,"IL"
2021-02-04,"Illinois",7.15,1.96,"IL"
2021-02-05,"Illinois",7.59,2.05,"IL"
2021-02-06,"Illinois",8.12,2.17,"IL"
2021-02-07,"Illinois",8.57,2.28,"IL"
2021-02-08,"Illinois",8.93,2.36,"IL"
2021-02-09,"Illinois",9.06,2.39,"IL"
2021-02-10,"Illinois",9.45,2.48,"IL"
2021-02-11,"Illinois",9.81,2.61,"IL"
2021-02-12,"Illinois",10.22,2.75,"IL"
2021-02-13,"Illinois",10.77,2.97,"IL"
2021-02-14,"Illinois",11.22,3.16,"IL"
2021-02-15,"Illinois",NA,NA,"IL"
2021-02-16,"Illinois",11.83,3.34,"IL"
2021-02-17,"Illinois",12.09,3.4,"IL"
2021-02-18,"Illinois",12.29,3.52,"IL"
2021-02-19,"Illinois",13,3.89,"IL"
2021-02-20,"Illinois",13.4,4.16,"IL"
2021-02-21,"Illinois",13.75,4.42,"IL"
2021-02-22,"Illinois",13.94,4.56,"IL"
2021-02-23,"Illinois",14.22,4.76,"IL"
2021-02-24,"Illinois",14.42,4.92,"IL"
2021-02-25,"Illinois",14.65,5.15,"IL"
2021-02-26,"Illinois",15.18,5.55,"IL"
2021-02-27,"Illinois",15.5,5.98,"IL"
2021-02-28,"Illinois",15.82,6.36,"IL"
2021-03-01,"Illinois",16.14,6.69,"IL"
2021-03-02,"Illinois",16.39,6.85,"IL"
2021-03-03,"Illinois",16.65,7.09,"IL"
2021-03-04,"Illinois",17,7.41,"IL"
2021-03-05,"Illinois",17.4,7.77,"IL"
2021-03-06,"Illinois",17.95,8.29,"IL"
2021-03-07,"Illinois",18.52,8.75,"IL"
2021-03-08,"Illinois",18.93,9.11,"IL"
2021-03-09,"Illinois",19.06,9.21,"IL"
2021-03-10,"Illinois",19.35,9.48,"IL"
2021-03-11,"Illinois",19.83,9.83,"IL"
2021-03-12,"Illinois",20.55,10.5,"IL"
2021-03-13,"Illinois",21.74,11.54,"IL"
2021-03-14,"Illinois",21.74,11.54,"IL"
2021-03-15,"Illinois",22.19,11.9,"IL"
2021-03-16,"Illinois",22.54,12.24,"IL"
2021-03-17,"Illinois",22.96,12.57,"IL"
2021-03-18,"Illinois",23.54,12.92,"IL"
2021-03-19,"Illinois",24.03,13.24,"IL"
2021-03-20,"Illinois",24.84,13.6,"IL"
2021-03-21,"Illinois",25.58,13.95,"IL"
2021-03-22,"Illinois",26.1,14.19,"IL"
2021-03-23,"Illinois",26.37,14.32,"IL"
2021-03-24,"Illinois",26.83,14.52,"IL"
2021-03-25,"Illinois",27.47,14.77,"IL"
2021-03-26,"Illinois",28.23,15.04,"IL"
2021-03-27,"Illinois",28.97,15.35,"IL"
2021-03-28,"Illinois",29.7,15.76,"IL"
2021-03-29,"Illinois",30.24,16.12,"IL"
2021-03-30,"Illinois",30.51,16.26,"IL"
2021-03-31,"Illinois",31.01,16.49,"IL"
2021-04-01,"Illinois",31.76,16.89,"IL"
2021-04-02,"Illinois",32.43,17.24,"IL"
2021-04-03,"Illinois",33.21,17.7,"IL"
2021-04-04,"Illinois",33.96,18.16,"IL"
2021-04-05,"Illinois",34.49,18.52,"IL"
2021-04-06,"Illinois",34.61,18.61,"IL"
2021-04-07,"Illinois",35.05,18.94,"IL"
2021-04-08,"Illinois",35.75,19.48,"IL"
2021-04-09,"Illinois",36.56,20.08,"IL"
2021-04-10,"Illinois",37.35,20.83,"IL"
2021-04-11,"Illinois",38.09,21.68,"IL"
2021-04-12,"Illinois",38.75,22.27,"IL"
2021-01-12,"Indiana",1.7,0.35,"IN"
2021-01-13,"Indiana",1.87,0.48,"IN"
2021-01-14,"Indiana",3.03,NA,"IN"
2021-01-15,"Indiana",3.31,0.56,"IN"
2021-01-16,"Indiana",NA,NA,"IN"
2021-01-17,"Indiana",NA,NA,"IN"
2021-01-18,"Indiana",NA,NA,"IN"
2021-01-19,"Indiana",4.22,0.76,"IN"
2021-01-20,"Indiana",4.42,0.87,"IN"
2021-01-21,"Indiana",4.76,0.99,"IN"
2021-01-22,"Indiana",5.05,1.1,"IN"
2021-01-23,"Indiana",5.47,1.16,"IN"
2021-01-24,"Indiana",5.47,1.16,"IN"
2021-01-25,"Indiana",6.06,1.24,"IN"
2021-01-26,"Indiana",6.15,1.26,"IN"
2021-01-27,"Indiana",6.43,1.36,"IN"
2021-01-28,"Indiana",6.75,1.45,"IN"
2021-01-29,"Indiana",7.07,1.56,"IN"
2021-01-30,"Indiana",7.36,1.65,"IN"
2021-01-31,"Indiana",7.36,1.65,"IN"
2021-02-01,"Indiana",7.36,1.65,"IN"
2021-02-02,"Indiana",7.42,1.68,"IN"
2021-02-03,"Indiana",7.68,1.79,"IN"
2021-02-04,"Indiana",8.04,1.93,"IN"
2021-02-05,"Indiana",8.44,2.12,"IN"
2021-02-06,"Indiana",8.81,2.32,"IN"
2021-02-07,"Indiana",8.81,2.32,"IN"
2021-02-08,"Indiana",8.81,2.32,"IN"
2021-02-09,"Indiana",8.89,2.4,"IN"
2021-02-10,"Indiana",9.18,2.63,"IN"
2021-02-11,"Indiana",9.46,2.89,"IN"
2021-02-12,"Indiana",9.8,3.17,"IN"
2021-02-13,"Indiana",11.14,3.98,"IN"
2021-02-14,"Indiana",11.44,4.27,"IN"
2021-02-15,"Indiana",NA,NA,"IN"
2021-02-16,"Indiana",11.69,4.5,"IN"
2021-02-17,"Indiana",11.85,4.66,"IN"
2021-02-18,"Indiana",11.94,4.76,"IN"
2021-02-19,"Indiana",12.5,5.21,"IN"
2021-02-20,"Indiana",12.76,5.54,"IN"
2021-02-21,"Indiana",12.98,5.84,"IN"
2021-02-22,"Indiana",13.14,6.03,"IN"
2021-02-23,"Indiana",13.19,6.08,"IN"
2021-02-24,"Indiana",13.54,6.58,"IN"
2021-02-25,"Indiana",14.05,7.39,"IN"
2021-02-26,"Indiana",14.35,7.77,"IN"
2021-02-27,"Indiana",14.67,8.14,"IN"
2021-02-28,"Indiana",14.92,8.44,"IN"
2021-03-01,"Indiana",15.09,8.65,"IN"
2021-03-02,"Indiana",15.17,8.71,"IN"
2021-03-03,"Indiana",15.39,8.98,"IN"
2021-03-04,"Indiana",15.65,9.31,"IN"
2021-03-05,"Indiana",16.03,9.69,"IN"
2021-03-06,"Indiana",16.44,10.05,"IN"
2021-03-07,"Indiana",16.79,10.35,"IN"
2021-03-08,"Indiana",17.12,10.65,"IN"
2021-03-09,"Indiana",17.26,10.75,"IN"
2021-03-10,"Indiana",17.63,11.07,"IN"
2021-03-11,"Indiana",18.01,11.37,"IN"
2021-03-12,"Indiana",18.42,11.76,"IN"
2021-03-13,"Indiana",19.28,12.44,"IN"
2021-03-14,"Indiana",19.28,12.44,"IN"
2021-03-15,"Indiana",19.58,12.69,"IN"
2021-03-16,"Indiana",19.66,12.77,"IN"
2021-03-17,"Indiana",19.98,13.01,"IN"
2021-03-18,"Indiana",20.42,13.27,"IN"
2021-03-19,"Indiana",20.9,13.57,"IN"
2021-03-20,"Indiana",21.4,13.93,"IN"
2021-03-21,"Indiana",21.82,14.21,"IN"
2021-03-22,"Indiana",22.12,14.4,"IN"
2021-03-23,"Indiana",22.21,14.48,"IN"
2021-03-24,"Indiana",22.61,14.7,"IN"
2021-03-25,"Indiana",23.1,15.02,"IN"
2021-03-26,"Indiana",23.61,15.4,"IN"
2021-03-27,"Indiana",24.14,15.75,"IN"
2021-03-28,"Indiana",24.54,16.08,"IN"
2021-03-29,"Indiana",24.86,16.31,"IN"
2021-03-30,"Indiana",24.93,16.39,"IN"
2021-03-31,"Indiana",25.27,16.69,"IN"
2021-04-01,"Indiana",25.75,17.04,"IN"
2021-04-02,"Indiana",26.31,17.45,"IN"
2021-04-03,"Indiana",26.95,17.95,"IN"
2021-04-04,"Indiana",27.36,18.32,"IN"
2021-04-05,"Indiana",27.68,18.57,"IN"
2021-04-06,"Indiana",27.74,18.61,"IN"
2021-04-07,"Indiana",28.12,18.91,"IN"
2021-04-08,"Indiana",28.7,19.28,"IN"
2021-04-09,"Indiana",29.36,19.7,"IN"
2021-04-10,"Indiana",30.01,20.15,"IN"
2021-04-11,"Indiana",30.59,20.53,"IN"
2021-04-12,"Indiana",31.08,20.87,"IN"
2021-01-12,"Iowa",2.91,0.19,"IA"
2021-01-13,"Iowa",3.23,0.3,"IA"
2021-01-14,"Iowa",3.2,NA,"IA"
2021-01-15,"Iowa",3.42,0.34,"IA"
2021-01-16,"Iowa",NA,NA,"IA"
2021-01-17,"Iowa",NA,NA,"IA"
2021-01-18,"Iowa",NA,NA,"IA"
2021-01-19,"Iowa",4.12,0.4,"IA"
2021-01-20,"Iowa",4.23,0.44,"IA"
2021-01-21,"Iowa",4.42,0.53,"IA"
2021-01-22,"Iowa",4.62,0.71,"IA"
2021-01-23,"Iowa",4.79,0.84,"IA"
2021-01-24,"Iowa",5,0.98,"IA"
2021-01-25,"Iowa",5.12,1.02,"IA"
2021-01-26,"Iowa",5.16,1.03,"IA"
2021-01-27,"Iowa",5.24,1.14,"IA"
2021-01-28,"Iowa",5.37,1.28,"IA"
2021-01-29,"Iowa",5.54,1.48,"IA"
2021-01-30,"Iowa",5.79,1.66,"IA"
2021-01-31,"Iowa",6.04,1.85,"IA"
2021-02-01,"Iowa",6.15,1.91,"IA"
2021-02-02,"Iowa",6.19,1.94,"IA"
2021-02-03,"Iowa",6.31,2.04,"IA"
2021-02-04,"Iowa",6.55,2.2,"IA"
2021-02-05,"Iowa",6.84,2.35,"IA"
2021-02-06,"Iowa",7.11,2.56,"IA"
2021-02-07,"Iowa",7.53,2.77,"IA"
2021-02-08,"Iowa",8,2.84,"IA"
2021-02-09,"Iowa",8.16,2.87,"IA"
2021-02-10,"Iowa",8.53,3.03,"IA"
2021-02-11,"Iowa",8.96,3.17,"IA"
2021-02-12,"Iowa",9.48,3.32,"IA"
2021-02-13,"Iowa",10.07,3.48,"IA"
2021-02-14,"Iowa",10.64,3.66,"IA"
2021-02-15,"Iowa",NA,NA,"IA"
2021-02-16,"Iowa",11.42,3.8,"IA"
2021-02-17,"Iowa",11.65,3.88,"IA"
2021-02-18,"Iowa",11.98,3.93,"IA"
2021-02-19,"Iowa",13.06,4.28,"IA"
2021-02-20,"Iowa",13.64,4.47,"IA"
2021-02-21,"Iowa",14.13,4.68,"IA"
2021-02-22,"Iowa",14.54,4.82,"IA"
2021-02-23,"Iowa",14.63,4.86,"IA"
2021-02-24,"Iowa",14.79,4.92,"IA"
2021-02-25,"Iowa",15.01,5.01,"IA"
2021-02-26,"Iowa",15.57,5.17,"IA"
2021-02-27,"Iowa",16.34,5.36,"IA"
2021-02-28,"Iowa",16.95,5.66,"IA"
2021-03-01,"Iowa",17.33,5.96,"IA"
2021-03-02,"Iowa",17.46,6.03,"IA"
2021-03-03,"Iowa",17.67,6.23,"IA"
2021-03-04,"Iowa",17.99,6.53,"IA"
2021-03-05,"Iowa",18.45,6.96,"IA"
2021-03-06,"Iowa",19.25,8.03,"IA"
2021-03-07,"Iowa",20.01,8.7,"IA"
2021-03-08,"Iowa",20.53,9.66,"IA"
2021-03-09,"Iowa",20.71,9.93,"IA"
2021-03-10,"Iowa",21.03,10.24,"IA"
2021-03-11,"Iowa",21.56,10.76,"IA"
2021-03-12,"Iowa",22.16,11.4,"IA"
2021-03-13,"Iowa",23.27,12.92,"IA"
2021-03-14,"Iowa",23.28,12.92,"IA"
2021-03-15,"Iowa",23.81,13.42,"IA"
2021-03-16,"Iowa",23.95,13.6,"IA"
2021-03-17,"Iowa",23.98,13.61,"IA"
2021-03-18,"Iowa",24.49,14,"IA"
2021-03-19,"Iowa",25.18,14.72,"IA"
2021-03-20,"Iowa",25.78,15.4,"IA"
2021-03-21,"Iowa",26.42,15.95,"IA"
2021-03-22,"Iowa",26.84,16.27,"IA"
2021-03-23,"Iowa",27.01,16.4,"IA"
2021-03-24,"Iowa",27.26,16.59,"IA"
2021-03-25,"Iowa",27.81,16.8,"IA"
2021-03-26,"Iowa",28.42,17.26,"IA"
2021-03-27,"Iowa",29.21,17.83,"IA"
2021-03-28,"Iowa",29.88,18.57,"IA"
2021-03-29,"Iowa",30.31,18.98,"IA"
2021-03-30,"Iowa",30.51,19.12,"IA"
2021-03-31,"Iowa",30.76,19.34,"IA"
2021-04-01,"Iowa",31.3,19.7,"IA"
2021-04-02,"Iowa",31.98,20.18,"IA"
2021-04-03,"Iowa",33.47,21.31,"IA"
2021-04-04,"Iowa",33.49,21.33,"IA"
2021-04-05,"Iowa",33.77,21.66,"IA"
2021-04-06,"Iowa",33.96,21.77,"IA"
2021-04-07,"Iowa",34.24,22.04,"IA"
2021-04-08,"Iowa",34.82,22.58,"IA"
2021-04-09,"Iowa",35.64,23.23,"IA"
2021-04-10,"Iowa",36.68,23.94,"IA"
2021-04-11,"Iowa",37.65,24.84,"IA"
2021-04-12,"Iowa",38.11,25.25,"IA"
2021-01-12,"Kansas",1.85,0.33,"KS"
2021-01-13,"Kansas",2.01,0.43,"KS"
2021-01-14,"Kansas",2.66,NA,"KS"
2021-01-15,"Kansas",2.86,0.46,"KS"
2021-01-16,"Kansas",NA,NA,"KS"
2021-01-17,"Kansas",NA,NA,"KS"
2021-01-18,"Kansas",NA,NA,"KS"
2021-01-19,"Kansas",3.5,0.54,"KS"
2021-01-20,"Kansas",3.63,0.55,"KS"
2021-01-21,"Kansas",3.84,0.6,"KS"
2021-01-22,"Kansas",4,0.66,"KS"
2021-01-23,"Kansas",4.22,0.72,"KS"
2021-01-24,"Kansas",4.37,0.78,"KS"
2021-01-25,"Kansas",4.46,0.81,"KS"
2021-01-26,"Kansas",4.54,0.87,"KS"
2021-01-27,"Kansas",4.83,0.91,"KS"
2021-01-28,"Kansas",5.41,1.08,"KS"
2021-01-29,"Kansas",5.41,1.08,"KS"
2021-01-30,"Kansas",5.78,1.26,"KS"
2021-01-31,"Kansas",6.18,1.36,"KS"
2021-02-01,"Kansas",6.28,1.45,"KS"
2021-02-02,"Kansas",6.35,1.52,"KS"
2021-02-03,"Kansas",6.59,1.63,"KS"
2021-02-04,"Kansas",6.81,1.76,"KS"
2021-02-05,"Kansas",7.11,1.88,"KS"
2021-02-06,"Kansas",7.49,2.07,"KS"
2021-02-07,"Kansas",7.85,2.25,"KS"
2021-02-08,"Kansas",7.98,2.35,"KS"
2021-02-09,"Kansas",8.01,2.41,"KS"
2021-02-10,"Kansas",8.28,2.63,"KS"
2021-02-11,"Kansas",8.55,2.81,"KS"
2021-02-12,"Kansas",8.97,2.97,"KS"
2021-02-13,"Kansas",9.39,3.14,"KS"
2021-02-14,"Kansas",9.87,3.41,"KS"
2021-02-15,"Kansas",NA,NA,"KS"
2021-02-16,"Kansas",10.01,3.52,"KS"
2021-02-17,"Kansas",10.16,3.65,"KS"
2021-02-18,"Kansas",10.37,3.87,"KS"
2021-02-19,"Kansas",11.47,4.41,"KS"
2021-02-20,"Kansas",11.88,4.76,"KS"
2021-02-21,"Kansas",12.25,5.09,"KS"
2021-02-22,"Kansas",13.03,5.61,"KS"
2021-02-23,"Kansas",13.09,5.66,"KS"
2021-02-24,"Kansas",13.33,5.89,"KS"
2021-02-25,"Kansas",13.53,6.11,"KS"
2021-02-26,"Kansas",13.91,6.38,"KS"
2021-02-27,"Kansas",14.29,6.78,"KS"
2021-02-28,"Kansas",14.77,7.19,"KS"
2021-03-01,"Kansas",15.1,7.29,"KS"
2021-03-02,"Kansas",15.25,7.44,"KS"
2021-03-03,"Kansas",15.51,7.65,"KS"
2021-03-04,"Kansas",15.86,7.87,"KS"
2021-03-05,"Kansas",16.33,8.16,"KS"
2021-03-06,"Kansas",16.88,8.48,"KS"
2021-03-07,"Kansas",17.45,8.84,"KS"
2021-03-08,"Kansas",17.68,8.99,"KS"
2021-03-09,"Kansas",17.89,9.1,"KS"
2021-03-10,"Kansas",18.26,9.38,"KS"
2021-03-11,"Kansas",18.83,9.78,"KS"
2021-03-12,"Kansas",20.01,10.42,"KS"
2021-03-13,"Kansas",20.12,10.51,"KS"
2021-03-14,"Kansas",21.22,11.1,"KS"
2021-03-15,"Kansas",21.42,11.3,"KS"
2021-03-16,"Kansas",21.58,11.47,"KS"
2021-03-17,"Kansas",21.91,11.67,"KS"
2021-03-18,"Kansas",22.63,11.96,"KS"
2021-03-19,"Kansas",23.55,12.41,"KS"
2021-03-20,"Kansas",24.49,12.84,"KS"
2021-03-21,"Kansas",25.32,13.33,"KS"
2021-03-22,"Kansas",25.5,13.5,"KS"
2021-03-23,"Kansas",25.65,13.66,"KS"
2021-03-24,"Kansas",26.17,14.08,"KS"
2021-03-25,"Kansas",26.76,14.43,"KS"
2021-03-26,"Kansas",27.47,14.81,"KS"
2021-03-27,"Kansas",28.48,15.53,"KS"
2021-03-28,"Kansas",29.06,16.17,"KS"
2021-03-29,"Kansas",29.32,16.37,"KS"
2021-03-30,"Kansas",29.49,16.52,"KS"
2021-03-31,"Kansas",29.97,16.85,"KS"
2021-04-01,"Kansas",30.46,17.15,"KS"
2021-04-02,"Kansas",31.87,17.83,"KS"
2021-04-03,"Kansas",32.87,18.37,"KS"
2021-04-04,"Kansas",33.66,19.03,"KS"
2021-04-05,"Kansas",33.92,19.22,"KS"
2021-04-06,"Kansas",33.98,19.31,"KS"
2021-04-07,"Kansas",34.78,19.83,"KS"
2021-04-08,"Kansas",35.32,20.38,"KS"
2021-04-09,"Kansas",35.98,20.94,"KS"
2021-04-10,"Kansas",36.77,21.77,"KS"
2021-04-11,"Kansas",37.4,22.63,"KS"
2021-04-12,"Kansas",37.67,22.88,"KS"
2021-01-12,"Kentucky",2.29,0.14,"KY"
2021-01-13,"Kentucky",2.49,0.17,"KY"
2021-01-14,"Kentucky",3.25,NA,"KY"
2021-01-15,"Kentucky",3.64,0.24,"KY"
2021-01-16,"Kentucky",NA,NA,"KY"
2021-01-17,"Kentucky",NA,NA,"KY"
2021-01-18,"Kentucky",NA,NA,"KY"
2021-01-19,"Kentucky",4.51,0.29,"KY"
2021-01-20,"Kentucky",4.67,0.31,"KY"
2021-01-21,"Kentucky",4.88,0.35,"KY"
2021-01-22,"Kentucky",5.15,0.51,"KY"
2021-01-23,"Kentucky",5.45,0.57,"KY"
2021-01-24,"Kentucky",6.01,0.66,"KY"
2021-01-25,"Kentucky",6.17,0.67,"KY"
2021-01-26,"Kentucky",6.26,0.69,"KY"
2021-01-27,"Kentucky",6.39,0.81,"KY"
2021-01-28,"Kentucky",6.65,0.97,"KY"
2021-01-29,"Kentucky",6.99,1.17,"KY"
2021-01-30,"Kentucky",7.27,1.33,"KY"
2021-01-31,"Kentucky",7.56,1.45,"KY"
2021-02-01,"Kentucky",7.78,1.48,"KY"
2021-02-02,"Kentucky",7.85,1.5,"KY"
2021-02-03,"Kentucky",8.06,1.64,"KY"
2021-02-04,"Kentucky",8.33,1.82,"KY"
2021-02-05,"Kentucky",8.68,2.1,"KY"
2021-02-06,"Kentucky",9.11,2.42,"KY"
2021-02-07,"Kentucky",9.47,2.75,"KY"
2021-02-08,"Kentucky",9.72,2.86,"KY"
2021-02-09,"Kentucky",9.76,2.91,"KY"
2021-02-10,"Kentucky",9.91,3.12,"KY"
2021-02-11,"Kentucky",10.17,3.39,"KY"
2021-02-12,"Kentucky",10.48,3.7,"KY"
2021-02-13,"Kentucky",10.62,3.86,"KY"
2021-02-14,"Kentucky",10.93,4.2,"KY"
2021-02-15,"Kentucky",NA,NA,"KY"
2021-02-16,"Kentucky",11.42,4.44,"KY"
2021-02-17,"Kentucky",11.52,4.52,"KY"
2021-02-18,"Kentucky",11.58,4.6,"KY"
2021-02-19,"Kentucky",12.26,5.11,"KY"
2021-02-20,"Kentucky",12.46,5.3,"KY"
2021-02-21,"Kentucky",12.68,5.68,"KY"
2021-02-22,"Kentucky",13.33,5.99,"KY"
2021-02-23,"Kentucky",13.46,6.14,"KY"
2021-02-24,"Kentucky",13.75,6.39,"KY"
2021-02-25,"Kentucky",14.15,6.74,"KY"
2021-02-26,"Kentucky",14.64,7.07,"KY"
2021-02-27,"Kentucky",15.15,7.37,"KY"
2021-02-28,"Kentucky",15.59,7.81,"KY"
2021-03-01,"Kentucky",15.97,8.03,"KY"
2021-03-02,"Kentucky",16.21,8.1,"KY"
2021-03-03,"Kentucky",16.51,8.28,"KY"
2021-03-04,"Kentucky",17,8.56,"KY"
2021-03-05,"Kentucky",17.68,8.9,"KY"
2021-03-06,"Kentucky",18.37,9.25,"KY"
2021-03-07,"Kentucky",18.97,9.64,"KY"
2021-03-08,"Kentucky",19.41,9.92,"KY"
2021-03-09,"Kentucky",19.54,10.03,"KY"
2021-03-10,"Kentucky",19.95,10.21,"KY"
2021-03-11,"Kentucky",20.64,10.46,"KY"
2021-03-12,"Kentucky",21.34,10.85,"KY"
2021-03-13,"Kentucky",22.83,11.59,"KY"
2021-03-14,"Kentucky",22.89,11.64,"KY"
